Id,Sentiment
14970,0
12162,0
14666,0
3588,0
1837,0
12309,0
14673,0
1896,0
1335,0
8420,1
11975,0
528,2
6534,0
2967,2
4679,1
6730,2
8223,1
13860,0
3684,0
1266,2
6304,1
12171,0
10168,0
5764,1
11688,0
8326,1
14836,0
12498,0
2845,0
11594,0
3948,0
4053,0
785,0
11034,0
9443,1
4744,0
5169,0
8175,1
1597,1
9835,1
1174,2
1760,1
11794,0
13317,0
13182,0
14407,0
11192,0
206,0
11303,0
7001,0
13087,0
11639,0
10303,0
12205,0
11444,0
13890,0
2835,2
14795,0
14185,0
289,0
9599,2
12856,0
13624,0
8286,2
8963,1
649,0
13417,0
2346,0
11493,0
3594,0
6256,2
2229,1
2715,0
1334,0
12577,0
7932,1
14236,0
12084,0
3265,0
5907,1
891,2
7120,0
1015,2
7812,0
5420,2
8587,1
10556,0
5143,2
6861,1
4098,0
1534,0
5111,1
2593,0
8523,1
12706,0
3783,0
1616,0
9458,1
1071,0
1895,0
9947,1
8487,1
13782,0
82,2
7968,1
956,0
5742,1
13007,0
12366,0
2882,0
2535,2
5440,0
12438,0
2285,2
4313,0
9508,2
330,0
3300,0
4491,0
522,0
3880,0
9510,0
638,0
14234,0
1514,0
4095,0
5540,0
10648,0
4889,1
12930,0
1377,2
14921,0
5027,1
12912,0
5908,1
6621,1
5299,1
3435,2
12408,0
2128,0
8892,1
4083,0
3761,0
14177,0
12469,0
10514,0
7941,1
430,0
10772,0
5896,1
502,0
9157,2
4664,0
3329,1
13429,0
14763,0
12998,0
1439,0
1113,2
10228,0
14692,0
11228,0
14722,0
4541,0
7243,0
8574,1
4513,0
1144,0
13036,0
12538,0
2919,2
763,2
13308,0
4995,0
11083,0
8234,1
3683,0
11844,0
6441,2
337,0
263,2
1023,0
7009,1
10334,0
8813,0
6780,0
13029,0
314,0
14507,0
12997,0
2058,0
6252,1
3915,2
13301,0
92,0
2173,0
14353,0
6146,1
7381,2
12134,0
8260,2
5254,1
6659,0
415,2
838,0
3398,2
10838,0
10056,0
9635,1
11094,0
14411,0
6662,1
13935,0
14485,0
11319,0
13845,1
10967,0
4267,0
11456,0
10574,1
1370,0
10041,0
7761,0
14740,0
7471,0
13791,0
4711,2
12909,0
8567,1
9338,0
13721,0
14650,0
10460,0
12259,0
11021,0
7656,1
11503,0
13940,0
2597,0
11855,0
12310,0
11178,0
7541,0
10815,0
8281,2
6351,2
4035,0
8288,1
6742,0
11470,0
11218,0
10958,0
9826,2
14344,0
13843,0
5551,1
7551,0
6375,0
7850,1
2668,0
11674,0
5584,0
8467,2
3902,2
13888,0
1712,0
5366,2
4318,0
14505,0
2630,0
5944,1
3602,2
3099,0
8944,1
163,1
11559,0
4873,0
12948,0
11606,0
8880,0
11569,0
13048,0
3037,2
9941,1
3249,0
5675,0
8324,2
4874,1
2366,2
3379,0
464,0
10685,0
14632,1
10752,0
893,2
12846,0
9197,1
9181,2
9636,0
2542,0
951,0
3688,0
1349,0
9275,1
4342,0
961,0
4519,2
2193,0
10836,0
8562,2
1828,0
13050,0
3154,0
3963,0
7910,1
6480,0
6140,1
2803,0
898,1
14686,0
6341,2
10108,0
9552,1
912,0
12439,0
2085,0
7266,1
11234,0
14713,0
1302,2
7714,1
1310,2
11350,0
5134,0
740,0
8419,0
12541,0
8495,0
10690,0
3234,0
10502,0
5189,1
13613,0
1764,2
13736,0
11442,0
8575,0
2682,1
10883,0
12379,0
9299,1
2793,2
5743,1
1591,0
6749,2
105,0
1034,0
3402,0
3079,0
11692,0
6004,1
2760,0
6993,1
10789,0
11949,0
7494,1
5001,2
9439,0
12076,0
827,1
7493,0
2710,0
745,0
6875,2
3378,0
7324,1
11467,0
9583,0
756,0
9026,1
4240,1
9474,1
2596,1
7983,0
6279,0
7922,2
929,2
12517,0
5889,1
1468,0
3221,2
5542,1
14493,0
11101,0
12361,0
2610,0
1312,0
5874,2
4118,0
10301,0
2961,0
13666,0
2587,0
14841,1
67,0
5530,1
8482,1
7971,0
9039,2
10936,0
4373,0
2308,0
671,0
3108,1
11718,0
2333,0
6957,1
6664,1
7771,1
1811,0
12879,0
4845,0
10226,1
11801,0
8202,2
924,0
5948,1
11457,0
10294,0
11414,0
7481,1
12220,0
10912,0
4643,0
1840,0
9772,0
6746,1
10415,0
13026,0
12586,0
13865,1
13242,0
12663,0
4988,0
9316,1
4049,0
1585,0
13350,1
5029,1
11741,0
8792,1
7779,1
2486,0
1513,0
58,0
3890,0
6500,2
9594,1
13186,0
4695,0
14957,0
12813,0
10500,0
5013,0
8859,1
6486,0
9311,2
3311,0
3335,0
14907,0
3867,0
10372,0
3626,0
8073,1
2471,0
9752,0
7081,1
7385,2
4159,0
4910,0
8662,0
101,1
7287,0
3459,0
1542,0
9660,1
14620,0
14194,0
13836,0
5903,1
2539,0
1272,0
14711,0
4615,0
9619,2
2908,0
6653,2
13569,0
3044,0
1073,0
9499,1
13705,0
6318,1
11132,0
13716,0
10498,0
8345,1
4472,0
10675,0
8844,2
5204,2
6859,0
13310,0
4618,0
7259,1
11443,0
9379,1
12571,0
8123,2
7284,2
6724,2
13138,0
9520,1
12337,0
1057,1
11002,0
9961,2
1248,0
1412,0
8047,2
10773,0
9399,1
14923,0
1925,2
12764,0
5830,1
13779,0
14549,0
8622,1
13428,0
5233,0
14169,0
13009,0
5769,1
10791,0
11721,0
1564,2
13361,0
70,0
490,0
4512,0
13537,0
8125,1
14862,0
1976,0
7754,1
7241,2
4839,1
6081,1
9281,0
4833,1
5181,0
6717,0
5997,2
85,1
5560,0
11129,0
3816,0
13143,0
13694,0
14382,0
2550,0
6665,1
673,2
7153,0
11619,0
5912,2
520,1
5688,1
5261,1
10225,0
3806,1
3461,0
6498,1
8572,1
816,0
7668,2
14247,0
7511,1
14766,0
477,0
8838,1
12131,0
1285,0
6494,0
14455,0
5884,1
8258,1
4540,1
5991,0
10581,0
11195,0
4869,0
12393,0
7231,1
4887,0
10725,0
2106,0
273,1
2558,0
2304,0
7418,1
8896,1
14143,0
4400,2
9135,1
12270,0
6197,1
2382,0
14079,0
13821,0
6311,1
6211,2
2469,2
2348,0
2278,0
12594,0
1193,2
1469,0
11598,0
9155,1
10077,0
7707,2
13149,0
9450,0
13201,0
9661,1
1515,0
5012,1
4088,0
8870,0
825,0
5593,0
6532,1
11426,0
12804,0
6296,1
10151,0
717,0
917,0
5684,2
8478,1
13759,0
278,0
2876,0
6674,1
6242,0
1711,0
268,0
6226,1
14643,0
10270,0
690,0
14200,0
5382,0
7195,0
2319,0
4573,0
7392,1
10550,0
4863,0
8693,0
11879,0
11374,0
13059,0
181,2
13333,0
6612,1
2606,0
7074,0
9336,0
9055,1
14042,0
6117,1
875,2
1206,2
10913,0
6150,2
7822,1
12900,0
13106,0
6424,1
12286,0
9865,1
10201,0
9918,1
453,0
2351,0
9269,2
3433,0
14321,0
13402,0
3636,0
7469,1
10224,0
559,0
10613,0
6631,1
240,1
11563,0
9518,1
4058,0
5226,2
2389,0
13479,0
14347,0
7618,2
2679,0
13535,0
4642,0
10628,0
14920,0
10154,0
5159,1
3006,0
5131,2
443,0
5835,1
14528,2
1688,0
14975,0
14899,0
5736,0
8493,2
4381,0
4316,0
12500,0
11029,0
5748,1
1667,0
9224,0
5476,0
4675,0
10244,0
1796,0
9313,1
7652,0
2701,2
4564,0
14627,0
7067,0
4786,0
7682,1
13852,0
12144,0
11344,0
14021,0
9591,2
14787,0
9427,2
12987,0
2364,0
2655,1
10260,0
11757,0
7206,2
4824,2
11894,0
13097,0
1183,1
1354,0
3445,0
957,0
2852,0
1341,2
14408,0
8780,2
3572,0
2816,2
12524,0
14497,0
2791,0
14902,0
10249,0
3075,0
10567,0
13578,0
6623,1
4292,0
6558,1
1881,2
14330,0
7116,0
3065,0
10136,0
14000,0
11423,0
13637,0
10964,0
11349,0
13303,0
3983,0
14187,0
3845,0
12905,0
6164,0
6670,1
9144,0
9544,0
10098,0
13798,0
1291,0
7935,1
11280,0
14257,0
14866,0
8874,2
13166,0
9821,1
2138,0
10827,0
8181,0
12002,0
7687,0
4947,0
14809,0
9366,1
1851,0
11841,0
12661,0
1491,0
10610,0
2127,0
5747,0
11553,0
14116,0
3958,0
2457,0
6072,2
11970,0
14916,0
3251,0
1056,1
7244,1
12394,0
8334,1
12649,0
4193,0
9944,1
5487,1
3529,2
9335,1
14056,0
406,0
7997,2
12252,0
14758,0
3956,0
3743,2
14529,0
12418,0
1090,0
4821,1
7496,0
106,0
1898,0
9779,2
2963,0
14674,0
470,0
9815,0
1002,0
3898,0
1824,0
13627,0
12169,0
5168,2
1763,0
6778,2
523,2
5471,1
8192,1
1838,2
7872,1
11505,0
13287,0
12600,0
9182,1
10844,0
11803,0
6350,2
2983,0
4482,0
1095,2
13466,0
12755,0
5300,0
1166,0
3119,0
10258,0
7525,2
13822,0
2666,2
11450,0
1111,0
10430,0
11938,0
3192,0
14447,0
13570,0
394,1
3752,2
12050,0
9503,0
2082,0
4358,2
14984,0
8432,2
8230,2
6017,1
2976,0
14859,0
6786,1
13951,0
2006,0
14157,0
4153,0
13215,0
2922,0
14894,0
8855,1
12797,0
14358,0
317,0
14427,1
4487,0
9468,1
379,0
269,0
2181,0
840,0
3033,1
4374,1
8329,0
9344,1
4202,0
12166,0
1205,0
11212,0
12551,0
6950,1
6821,1
14871,0
5221,0
4708,2
6685,1
8738,1
11699,0
9966,2
11032,0
7861,1
14352,0
12137,0
13689,0
7804,1
1774,0
8425,1
2150,0
14645,0
11893,0
12044,0
11781,0
4282,1
10729,0
5396,1
6088,2
6425,1
12881,0
3196,0
4637,2
10714,0
5669,0
6589,1
14218,0
13746,0
11147,0
13567,0
2342,0
8784,1
4924,0
469,0
1025,1
14950,0
1131,1
13142,0
9309,0
6508,1
1600,0
2011,2
11474,0
3145,2
9783,2
6964,2
9279,0
11605,0
9479,1
12410,0
1490,1
9545,2
6401,1
12790,0
10697,0
9384,1
6274,1
9960,2
878,2
2520,0
12454,0
6874,1
10539,0
6079,2
5249,0
12891,0
7395,2
14367,0
12744,0
5094,1
8654,0
623,0
6394,1
10454,0
13944,0
12707,0
6925,1
7062,1
931,2
5775,1
2619,0
6137,2
6756,1
2136,0
8811,1
4137,1
4094,0
4905,0
10746,0
817,0
7699,0
10983,0
3094,0
7011,0
8831,1
1832,1
13008,0
14548,0
204,0
6940,0
2211,0
1782,0
8148,0
13547,0
14700,0
5564,0
9337,1
7657,2
2435,1
14258,0
12647,0
2675,0
3532,0
10008,0
4666,0
1151,0
8796,1
1814,0
11287,0
1679,0
8584,1
6915,0
1886,0
9572,0
77,0
2704,0
12852,0
3341,0
13319,0
10036,0
8380,2
10924,0
8550,0
9932,1
11570,0
3939,2
192,1
12544,0
10251,0
14527,0
6403,1
7641,2
452,0
4582,0
9586,0
14874,0
3643,0
483,0
2419,1
4855,1
8909,1
8772,0
1823,1
5654,1
6959,1
13062,0
8236,0
6202,1
13999,0
14900,0
7838,1
8455,2
10681,0
12082,0
1826,0
4020,2
4390,0
6886,1
4943,1
14132,0
1627,0
7489,2
12894,0
12355,0
12849,0
12222,0
4116,0
6075,1
1912,0
1147,0
9263,1
14114,0
380,0
9401,0
3820,2
744,0
3321,0
12447,0
2215,1
7135,1
7086,2
9035,2
8054,0
7065,1
2083,0
13991,0
7645,1
695,0
261,0
4486,0
10227,0
10212,0
5970,0
8898,2
1105,0
6139,1
10001,0
11269,0
3725,0
9361,0
9278,1
7690,2
6223,2
12690,0
6518,0
5281,1
7148,1
4726,1
5020,1
5179,1
12267,0
6669,0
1161,2
4717,2
14309,0
3473,0
854,0
9929,1
8846,1
475,1
12575,0
512,0
8459,1
3367,1
4980,1
4022,2
8060,1
6002,2
2633,0
8305,1
1792,0
2631,0
1075,0
14821,0
2948,0
2363,2
6576,2
8026,1
8743,0
4335,0
10670,0
10198,0
9561,1
3827,0
1004,2
10522,0
14732,0
3488,0
13251,0
5860,1
14730,0
10401,0
9112,0
11186,0
6082,2
8816,2
1346,0
1297,0
8568,2
11073,0
3071,0
10289,0
8577,0
9522,0
7417,0
6759,1
6788,1
9915,1
9787,0
10130,0
11270,0
3286,1
1959,0
12096,0
2244,0
167,1
10256,0
1133,2
9127,0
4765,0
1790,0
9557,1
9831,0
13800,0
14714,0
9778,1
11623,0
3785,0
8071,1
2773,0
1481,2
4166,0
9858,1
958,2
7887,0
6044,1
10553,0
5789,1
14976,0
7201,0
3090,2
935,0
685,0
11219,0
13762,0
1698,2
4856,0
7248,2
771,0
7133,0
12832,0
5642,1
4661,2
3714,0
6610,1
2186,0
13691,0
5950,2
4651,2
13632,0
5244,1
11509,0
12958,0
13282,0
7969,0
3444,0
104,0
14004,0
13742,0
10337,0
8353,1
8249,0
14182,0
7212,1
13120,0
1110,0
7662,1
139,2
2736,2
5983,2
5098,2
4194,0
10117,0
11843,0
2249,0
14925,0
7904,1
11956,0
9073,2
12211,0
5627,1
1871,1
3109,2
13390,0
305,0
10509,0
5201,1
6090,1
10769,0
7329,0
3767,0
11727,0
14869,0
6980,2
3307,0
9221,1
249,0
4660,0
8204,0
5418,1
10986,0
2269,0
5255,1
5033,1
10543,0
7571,0
2524,0
9735,0
11854,0
10879,0
10763,0
12472,0
6192,1
5567,1
4272,0
1496,0
3322,2
2253,2
14101,0
3717,1
9449,1
12591,0
11913,0
4849,0
9091,1
12462,0
3343,2
3882,0
8254,0
6181,0
3742,2
13500,0
3585,0
7810,2
13228,0
9459,0
11773,0
3746,2
8152,1
6580,1
9161,1
11541,0
8235,1
5167,1
4108,0
1956,1
9022,1
4,0
7413,1
4340,0
4989,0
4743,0
6032,1
595,2
950,0
13139,0
8156,1
12190,0
13374,0
10034,0
10720,0
13432,0
11738,0
9005,0
12722,0
13757,0
13708,0
10213,0
14397,0
10699,0
6023,2
12674,0
12265,0
4832,0
1028,2
11931,0
5018,1
8315,1
14654,0
9773,2
5005,2
5294,1
11766,0
724,0
14156,0
6697,1
3140,0
8629,1
9766,1
9957,1
5064,0
12101,0
3856,1
12609,0
10728,0
13174,0
7859,1
14709,0
11872,0
9454,1
3226,0
7058,1
12473,2
6626,2
1936,0
14342,0
6402,0
4634,0
12747,0
11290,0
1633,2
2932,1
4429,0
3385,0
9358,2
4172,0
9032,0
6608,1
11775,0
8368,1
6083,0
14123,0
5536,0
4377,0
5084,1
6312,0
11125,0
8676,1
7012,0
12548,0
8167,0
1261,0
1941,0
4493,2
11335,0
1986,2
4933,0
1949,0
1647,2
417,1
5078,0
3875,0
1096,0
7995,1
4628,0
4704,1
1355,2
12598,0
1952,0
11036,0
12670,0
8786,1
4473,1
13816,0
10378,0
196,1
1450,0
7386,0
1554,0
684,0
6720,1
9716,1
8008,0
9698,1
12692,0
7734,0
13654,0
10856,0
1854,2
9797,1
4784,0
2254,0
7611,2
14098,0
3499,0
4818,1
14117,0
542,0
6681,0
13925,0
1560,2
7650,1
3093,0
4458,0
2401,2
4944,2
10671,0
8092,2
12070,0
4663,0
12232,0
13897,0
10674,0
9457,1
7454,0
12763,0
11698,0
550,0
3271,2
9270,1
2883,0
11861,0
13648,0
8109,2
10893,0
2972,2
6464,0
14520,0
13823,0
12882,0
4040,0
14678,0
12991,0
9982,1
7247,1
4549,0
9184,0
2043,0
1907,1
2776,0
10223,0
11958,0
2048,0
13854,0
12836,0
8129,1
12907,0
633,0
14147,0
7743,0
3926,2
13037,0
3716,0
12880,0
5023,0
12773,0
14635,0
6474,0
423,1
6762,1
5166,1
12445,0
14029,0
9183,1
1646,0
2702,2
12587,0
10102,0
13707,0
11229,0
12599,0
2604,0
10950,0
7978,1
7157,2
8589,1
5628,2
12593,0
12983,0
2884,0
5432,2
3680,0
9741,2
7919,0
13577,0
13265,0
3654,2
2645,0
11050,0
8440,2
13969,0
9333,1
5690,1
2147,0
11960,0
658,0
6492,1
1696,0
12312,0
14471,0
1736,2
10135,0
14256,0
13365,0
2956,0
11183,0
2589,2
13592,0
9554,1
12033,0
573,2
14285,0
821,0
3849,0
1631,1
7646,1
12373,0
13985,0
12150,0
6158,0
14255,0
12864,0
4546,1
12582,0
8252,1
7507,0
7277,1
10120,0
2210,0
6291,1
8306,2
7860,1
5024,1
2612,2
8828,1
6805,1
5316,0
135,0
6029,1
11182,0
11406,0
9290,1
1725,0
14754,0
9343,1
2199,2
6791,2
2459,0
927,1
4566,0
9907,1
4710,0
1184,0
5115,1
11370,0
5247,2
442,0
4937,0
6121,1
10897,0
3878,0
5397,1
14541,0
14120,0
12398,0
12271,0
5844,0
9083,0
14467,0
4321,0
2426,0
13210,0
3864,0
650,0
7724,2
3070,2
4158,1
8490,0
7102,2
11314,0
14838,0
10338,0
1508,2
2838,2
4561,0
9257,0
4245,2
12257,0
5522,0
4569,0
7844,1
12688,0
1070,0
246,0
6054,2
3589,2
12332,0
3117,0
12533,0
8704,0
9150,1
8189,1
1282,1
11468,0
6180,2
12737,0
9507,0
9129,1
9322,2
29,0
14508,0
3941,1
7803,1
264,1
8630,1
12364,0
4639,0
7577,0
12069,0
1240,0
12618,0
14366,0
9069,0
5474,2
41,0
7773,0
14172,0
178,0
6011,1
300,1
8272,2
12980,0
3123,0
14819,0
6755,1
5670,0
12217,0
8402,1
3946,0
1590,0
5750,1
3304,1
14663,0
11964,0
5073,1
11784,0
591,1
8221,2
3160,0
8812,2
1462,0
222,2
4232,0
224,2
10467,0
5462,2
5195,0
12168,0
8627,0
1662,0
8747,1
11586,0
2726,0
6384,0
8431,1
12314,0
14259,0
14753,0
1336,0
10664,0
4076,2
10222,0
2092,0
8185,0
5936,1
12509,0
3641,2
5326,2
6971,1
13579,0
5741,0
1984,0
12433,0
14390,0
11976,0
13497,0
8004,1
10576,0
11424,0
1630,0
9827,0
7858,0
9317,1
11375,0
9470,2
1190,0
9330,0
13774,0
4641,2
7295,0
1136,0
13912,0
11516,0
13124,0
1982,0
4531,0
8293,0
2158,0
6162,1
3285,0
2973,0
4291,0
5381,0
4067,1
12857,0
12026,0
8516,1
4789,1
11866,0
14811,0
7363,1
10293,0
8299,1
370,2
11916,0
9547,0
7874,1
9086,2
4913,0
2368,2
11770,0
12536,0
14468,0
6560,0
5644,1
1010,0
13646,0
4996,1
12684,0
9292,1
3613,1
12874,0
12315,0
8691,0
5037,1
13685,0
3645,2
11612,0
1171,2
7124,1
5289,1
8191,0
9866,1
6454,1
10778,0
13778,0
5194,1
7475,0
2964,0
13179,0
13269,0
14870,0
12603,0
5498,0
6306,1
1315,0
8538,2
10261,0
1865,0
14100,0
5063,1
8940,1
7742,2
4925,0
9148,0
8284,2
9709,1
2537,0
4417,1
12740,0
14318,0
1661,0
10183,0
6028,2
3305,0
11669,0
4130,0
5577,1
3844,2
3072,1
13304,0
3487,0
920,2
1969,1
14606,0
468,2
4063,0
11517,0
1046,0
7630,2
14265,0
6049,2
12422,0
6550,1
10455,0
1818,2
808,0
299,0
1666,0
13850,0
4578,1
8602,1
8283,1
11074,0
7467,0
14880,0
10101,0
2877,0
4966,0
2952,0
8986,2
6382,1
10599,0
173,0
10977,0
10282,0
164,0
6825,1
8661,1
7016,1
3349,0
6997,1
13389,0
9981,0
3147,2
6481,2
5943,0
7746,2
10403,0
11502,0
4144,0
12413,0
2152,0
2068,0
9703,0
571,0
13714,0
14099,0
6809,0
5993,2
3921,1
8879,1
13212,2
1284,2
13423,0
561,2
5656,1
7559,2
9885,1
4904,2
13751,0
12477,0
14206,0
7262,1
14404,0
9717,1
2603,0
865,1
11835,0
2566,0
220,1
98,2
8201,1
10713,0
9236,1
8214,0
3551,2
2918,0
9707,0
14350,0
6419,1
3287,0
7375,1
12250,0
13584,0
646,2
1404,2
10900,0
1654,0
11438,0
3690,0
13359,0
6901,1
6288,2
5378,0
2387,0
8950,1
5597,0
8544,2
13663,0
8612,2
205,0
9123,1
11398,0
3749,2
11085,0
7224,2
424,0
14726,0
11904,0
11434,0
1124,0
2350,1
3739,2
10707,0
8522,1
5958,1
8461,2
2484,2
4879,0
2855,0
7354,2
14085,0
5531,1
6587,0
8694,0
9641,1
9412,2
3700,0
10268,0
14368,0
146,0
13698,0
11811,1
6564,1
10474,0
13356,0
7753,0
5322,2
8231,1
4224,0
8570,1
12280,0
2359,0
9006,2
6642,0
3187,0
5518,1
925,0
12760,0
8098,1
1191,0
11948,0
8099,0
397,2
6380,1
7316,2
5519,0
8598,0
2629,0
7361,2
4032,0
4239,2
9196,2
6501,1
6174,0
4441,0
5720,0
1218,2
14268,0
3668,0
12641,0
1551,2
301,1
6649,0
5091,1
4625,0
7636,1
8927,2
10071,0
5145,2
13621,0
7230,1
8378,0
5348,2
6812,1
5999,1
10025,1
6842,0
887,0
11267,0
12073,0
10318,0
9914,0
10540,0
13633,2
2637,0
4885,2
12480,0
6100,1
12458,0
1243,0
1873,0
696,2
1175,2
11887,0
10210,0
6027,0
1609,0
8121,2
13247,0
4301,1
3390,1
11389,0
3041,0
9205,1
3689,0
13235,0
11934,0
10357,0
7047,2
9727,1
2370,0
13383,0
7210,2
5925,2
9575,2
4452,0
12164,0
11417,0
3175,0
1668,0
4270,0
6628,1
2170,0
6606,1
9393,1
11998,0
14223,0
11437,0
12833,0
4326,0
2016,0
14979,0
7502,2
7374,0
5130,1
9175,0
6243,1
14687,0
1709,0
11153,0
1319,0
13846,0
13045,0
10603,0
2576,0
8917,1
759,0
9228,1
4036,0
7422,1
7905,1
11520,0
1265,0
8391,2
8277,2
13352,0
4965,0
14316,0
6903,1
4865,1
14736,1
8776,1
12276,0
10818,0
4496,0
336,0
14348,0
4673,0
14462,0
3250,0
10027,0
3754,0
8040,1
6693,1
13207,0
884,1
2487,0
7827,1
7986,0
14355,0
11116,0
1641,0
6565,2
576,2
13615,0
11279,0
2164,0
12475,0
2077,0
5355,2
3639,2
13885,0
14842,0
5264,0
5937,0
14207,0
12634,0
2745,0
1413,0
11208,0
9477,2
2192,0
461,0
12384,0
3163,2
9587,1
4085,0
1385,2
4813,0
10862,0
668,0
1275,2
13387,0
5847,1
14416,0
13272,0
11851,0
904,0
5003,1
13573,0
2399,0
513,1
868,0
2575,0
10488,0
1152,2
2019,2
11377,0
769,0
7495,1
13855,0
1879,0
11410,0
2123,0
6544,1
2784,0
12677,0
8149,1
3930,2
5850,1
13354,0
14409,0
2280,2
9487,1
13335,0
3489,2
13191,0
10624,0
565,0
8274,2
1750,1
6896,1
10362,0
10333,0
7655,0
13988,0
13443,0
7694,0
3592,2
2004,0
8151,1
5776,0
3557,0
6672,1
7735,2
13488,0
1601,2
8197,0
13244,0
9910,1
7122,1
14282,0
14238,0
10518,0
4213,2
8183,0
10705,0
8535,1
13181,0
5216,1
12581,0
1298,0
12928,0
2203,0
5123,0
13311,0
12118,0
12425,0
4208,1
6526,2
11348,0
7802,1
4148,0
5961,0
10905,0
8962,1
4671,0
5347,1
13391,0
10192,0
13155,0
14628,0
3707,2
12714,0
11496,0
9653,2
14962,0
9990,1
9971,1
14102,0
14110,0
5434,0
4428,0
2830,0
8337,1
6967,0
14331,0
1927,0
2515,0
10188,0
6744,2
10608,0
4337,2
14421,0
11722,0
10646,0
8416,0
7013,2
828,0
13863,0
13127,0
1859,1
2001,0
9969,1
6941,1
39,0
758,0
7113,1
13847,0
9563,1
4461,2
13202,0
4594,2
6001,0
10296,0
2598,1
8411,1
3446,2
4257,0
2525,0
4814,2
8392,1
1455,0
5790,2
9994,0
14755,0
176,0
8665,0
14209,0
14096,0
3432,0
1223,0
14420,0
8113,2
14956,0
986,0
2931,0
6156,0
4772,0
6902,1
1348,1
5882,0
137,0
7433,1
6127,2
9945,1
7025,0
14363,0
10916,0
13345,0
7808,1
1446,0
8193,0
14153,1
2889,0
1672,0
5660,0
14375,0
2000,0
10504,0
7167,2
11188,0
303,0
3494,0
11831,0
14386,0
5596,1
14184,0
9077,1
4525,0
3741,1
4268,0
588,0
1062,0
11599,0
7458,2
8263,1
11946,2
11491,0
9408,2
3619,0
6663,1
9033,0
13093,0
627,2
1330,0
7138,1
2917,2
6797,0
4463,2
6923,1
2663,1
9142,2
3870,1
3336,2
11204,0
10466,0
13975,0
3611,1
10300,0
14263,0
781,2
11015,0
14142,0
7841,2
4380,0
7796,1
1719,0
2323,1
9118,2
3553,0
14227,0
9303,1
5022,1
1589,2
12088,0
9597,1
13647,0
9859,2
11830,1
8547,2
4346,0
13916,0
14036,0
5317,0
13472,0
3098,2
10909,0
8787,1
6313,0
6167,2
5373,1
11910,0
12287,0
5352,2
12041,0
12153,0
7750,1
9936,1
2374,2
1146,1
8027,1
8089,2
12407,0
14536,0
5892,0
3501,1
6488,0
1703,0
1530,0
11979,0
12352,0
6112,0
1572,0
11897,0
2331,0
14587,0
4237,0
12828,0
10307,0
7839,1
13660,0
4505,0
4949,2
1509,0
6364,1
14249,0
4728,0
10991,0
6585,1
2699,0
8412,0
8583,1
7442,1
9807,0
7840,1
6822,0
13902,0
1880,0
8854,1
6559,0
2706,0
7793,0
609,0
9577,2
8617,1
2316,0
11475,0
13949,0
13171,0
4388,2
12435,0
5989,0
899,0
5689,1
10687,0
4750,2
8886,2
2794,1
4059,1
9983,0
14745,0
8265,1
897,1
10390,0
1340,0
6151,1
1973,0
8111,0
5699,1
10080,0
11589,0
2806,1
10568,0
2827,2
3022,2
7100,0
13950,0
11578,0
319,0
7962,0
3425,0
4851,0
6599,1
13581,0
11816,0
4919,2
5212,0
5209,1
5643,2
6962,0
10445,0
